muni_id,muni_name_first,precip_mean_mean,precip_mean_std,precip_min_mean,precip_max_mean,precip_std_mean,precip_anomaly_mean_mean,precip_anomaly_mean_std,precip_anomaly_min_mean,precip_anomaly_max_mean,precip_anomaly_std_mean,soil_mean_mean,soil_mean_std,soil_min_mean,soil_max_mean,soil_std_mean,soil_anomaly_mean_mean,soil_anomaly_mean_std,soil_anomaly_min_mean,soil_anomaly_max_mean,soil_anomaly_std_mean,mean_distance_to_others_first,min_distance_to_others_first,max_distance_to_others_first,centroid_lon,centroid_lat,cluster,cluster_pca,cluster_spatial,cluster_hierarchical,cluster_gmm,cluster_dbscan,cluster_agglom_spatial,muni_norm,cluster_aligned
0,Lagoa Mirim,3.4825492,8.345973,1.3357881,7.471938,1.4570025,-6.5945116e-09,8.2070465,-3.1759734,4.567565,1.748434,0.44528875,0.0753956,0.20884721,0.53326553,0.09898815,0.002582064,0.061275482,-0.025733583,0.030608516,0.01905476,4.052461312732501,0.4121951167692436,5.603215285941513,-52.97243453533545,-32.75237478381318,4,2,5,8,8,-1,8,lagoa mirim,2
1,Aceguá,3.944823,9.635013,2.3033364,6.3869233,1.0376166,-5.1231837e-09,9.481659,-2.3405216,2.9433982,1.2847335,0.331466,0.07490491,0.31844887,0.37045816,0.013340451,8.717048e-05,0.06212626,-0.010935385,0.010118226,0.0059508206,3.463900473367766,0.3483674046133178,5.167733498503267,-54.13918105896716,-31.690648272486015,2,2,5,2,2,-1,0,aceguá,2
2,Água Santa,5.2008147,11.432637,3.8364096,6.852061,0.997809,3.154357e-09,11.23568,-1.8240628,2.0441418,1.2372644,0.4360469,0.046117965,0.43325675,0.43883708,0.0027901605,-0.00036106163,0.04449963,-0.0030528212,0.0023306976,0.0026917593,1.726807893398671,0.1247586156605582,5.627605847330874,-52.0517412005024,-28.213856366379748,1,3,4,5,5,0,7,água santa,7
3,Agudo,4.879193,10.999297,3.2560945,6.967214,1.098417,6.9438193e-09,10.806323,-2.197766,2.571586,1.3581079,0.43161786,0.049124055,0.4160119,0.44754142,0.011588713,-0.0005344002,0.045516968,-0.012680465,0.011719397,0.008825739,1.839366001201553,0.1289107682712769,4.144480951339627,-53.226581291694494,-29.60808719562108,0,0,3,3,3,-1,2,agudo,0
4,Ajuricaba,5.2273803,11.877068,3.9511719,6.801214,0.9242447,1.0500409e-08,11.669786,-1.7221861,1.9533622,1.1516043,0.42747888,0.052948937,0.42142665,0.43283522,0.0044807177,-0.0011621278,0.049716234,-0.0066891992,0.0038738966,0.004159824,1.962482269407278,0.137886927820488,5.452268450807473,-53.73719909022453,-28.209931293498773,1,3,1,0,3,0,7,ajuricaba,3
5,Alecrim,5.095342,11.91151,3.9415815,6.4736176,0.8357873,-2.210167e-08,11.688224,-1.5406481,1.7132586,1.0386741,0.4189272,0.05882273,0.415478,0.42237636,0.0034491739,-0.0024075736,0.054938596,-0.0055383905,0.0007232434,0.003130817,2.790526403904132,0.1395086623007235,6.155294469700916,-54.7832168531612,-27.651751011258128,6,7,1,0,1,0,3,alecrim,8
6,Alegrete,4.385277,10.530634,1.7551498,9.323137,1.6276633,-6.427267e-08,10.338803,-3.9222763,5.6680737,1.9774106,0.38891694,0.068613894,0.32472256,0.4270206,0.025592422,-0.0018422989,0.059417497,-0.029043648,0.021425573,0.012080576,3.581067510653716,0.436286165855913,6.041738587781527,-55.83571567473536,-29.76395504846666,2,2,2,6,6,-1,0,alegrete,4
7,Alegria,5.3366795,12.180483,4.2664847,6.548172,0.7899599,-2.9638254e-09,11.965286,-1.4196886,1.5205655,0.99267083,0.42289782,0.056036934,0.41883025,0.42696536,0.0040675546,-0.00147301,0.05272829,-0.004913389,0.0019673693,0.0034403794,2.2478593963195497,0.0925906128479068,5.874342614906053,-54.05620823724744,-27.81354340986073,6,7,1,0,1,0,3,alegria,8
8,Almirante Tamandaré do Sul,5.1864367,11.515732,3.9631522,6.6522827,0.8776686,1.6089338e-08,11.321708,-1.6373456,1.8187944,1.0922574,0.4315089,0.049363326,0.42611748,0.4364262,0.0044285106,-0.0003894557,0.047060225,-0.0052637584,0.0044509796,0.004169974,1.7218647584344389,0.1484570972206871,5.545629913328844,-52.907641782032954,-28.129956584417418,1,3,4,0,3,0,7,almirante tamandaré do sul,7
9,Alpestre,5.30203,11.685194,3.8353124,7.0907907,1.0308391,-1.0415729e-08,11.467589,-1.9380385,2.1743822,1.2654493,0.42845964,0.052053038,0.42282355,0.43399578,0.00438934,-0.0010115063,0.05007353,-0.0062696105,0.0040044095,0.004034413,2.233045376319752,0.119305740279883,6.444743877374423,-53.06352303474712,-27.217260971445512,1,3,4,0,3,0,7,alpestre,3
10,Alto Alegre,5.0823984,11.390051,4.412171,5.8085103,0.57533836,9.738284e-10,11.202006,-0.8973067,0.9453547,0.74589604,0.42404997,0.056845427,0.41890737,0.42919257,0.0051426026,-0.0012162193,0.05251733,-0.0051099947,0.0026775561,0.0038937754,1.626504188302751,0.1224506973273673,4.8667055335061065,-52.98892480512711,-28.80431981841013,1,7,3,0,1,-1,7,alto alegre,0
11,Alto Feliz,4.9386826,10.921853,4.1462774,5.8050556,0.72719973,2.4134006e-09,10.735532,-1.0625491,1.099975,0.93911815,0.45136052,0.032058798,0.44916004,0.453561,0.0022004675,0.0003972589,0.031364813,-0.0017664112,0.002560929,0.0021636703,1.8905130192662112,0.0565279657055982,6.081702898012365,-51.30492367438529,-29.362905473655427,9,8,8,5,7,0,4,alto feliz,5
12,Alvorada,4.0259285,9.238282,3.370649,4.7521334,0.56306076,-1.2278705e-09,9.083406,-0.88755816,0.93048257,0.7286007,,,,,,,,,,,2.2485333643273995,0.0940024099203502,6.299817133671064,-51.03742385319891,-29.99498428677485,3,5,0,9,7,-1,4,alvorada,6
13,Amaral Ferrador,4.2505617,9.710641,2.90022,6.0078444,0.92029047,1.6174019e-08,9.538678,-1.854324,2.1485624,1.143836,0.4227239,0.054482006,0.41659716,0.4299322,0.005762828,0.0006288888,0.04867356,-0.004523033,0.0057203374,0.0044155945,2.386928077274097,0.236228148386913,5.060983807600828,-52.31738406730086,-30.81021736136047,3,5,0,9,0,-1,9,amaral ferrador,6
14,Ametista do Sul,5.208573,11.59461,4.4419565,6.0439405,0.65104955,8.637434e-09,11.380007,-0.9944802,1.0423028,0.81594044,,,,,,,,,,,2.1506074136104223,0.0871495399782275,6.290796496927365,-53.19261868767184,-27.36559241284654,1,7,1,0,1,0,3,ametista do sul,3
15,André da Rocha,5.12879,11.133816,3.712648,6.8848567,1.0309148,-8.21403e-09,10.94239,-1.9030633,2.161419,1.2745972,0.43986055,0.042395193,0.43327686,0.44739863,0.0055425903,-0.00013263989,0.04082812,-0.006232807,0.0058867903,0.0047704377,1.8174896910982623,0.1436622453213647,6.03542857255737,-51.50418910642056,-28.594273660974032,8,8,4,5,3,0,5,andré da rocha,5
16,Anta Gorda,5.2158866,11.614746,3.9412737,6.734293,0.92685753,1.2702108e-09,11.41887,-1.7158481,1.8857979,1.1608895,0.4409562,0.041385524,0.43598256,0.44577864,0.004182158,0.0002187031,0.039802253,-0.004688652,0.0050561503,0.0041562826,1.600453806644696,0.1230665669361917,5.469694555723192,-51.99467062376302,-28.970166802745073,1,3,4,5,5,0,7,anta gorda,5
17,Antônio Prado,5.1086526,11.031475,3.629266,6.955297,1.0852413,-2.095848e-09,10.839214,-1.9820504,2.2672687,1.3368917,0.44574714,0.03711119,0.44059482,0.45055223,0.004266378,0.0006766518,0.03576338,-0.003938534,0.0051564462,0.0038930005,1.8715991733975104,0.1185960381069603,6.151021066501278,-51.31659810480248,-28.882396875464355,8,8,6,5,5,0,5,antônio prado,5
18,Arambaré,3.9601324,9.2377825,2.638176,5.7124486,0.93010986,2.2482732e-08,9.07769,-1.8179953,2.1443946,1.1504548,0.42037582,0.055592712,0.4113773,0.42994043,0.007171158,0.0010812255,0.048432507,-0.0071227634,0.009123572,0.006294057,2.593146533664053,0.2099365141792693,5.807593644754098,-51.57861111664111,-30.91862519643152,3,5,0,2,0,-1,9,arambaré,6
19,Araricá,4.485837,10.113764,4.485837,4.485837,0.0,1.8608588e-08,9.940912,1.8608588e-08,1.8608588e-08,0.0,0.44036487,0.044284046,0.44036487,0.44036487,0.0,0.0006527336,0.0416703,0.0006527336,0.0006527336,0.0,2.1737340200797246,0.0608480043956852,6.421514727257428,-50.9345805354549,-29.63499165785819,9,1,8,1,7,-1,4,araricá,1
20,Aratiba,5.3815713,11.827527,3.9118254,7.177996,1.063212,-1.0966154e-08,11.618656,-1.9499439,2.2099197,1.3057221,0.42547765,0.055404205,0.41965902,0.43085012,0.0043677073,-0.0012694009,0.053474654,-0.0067434846,0.0037972855,0.0041190456,2.114994187114644,0.1054878268097958,6.362681701311445,-52.30237693635841,-27.387489025679887,1,3,4,0,3,0,7,aratiba,7
21,Arroio do Meio,4.7561436,10.484812,4.003294,5.5711217,0.60953283,4.1493555e-09,10.311959,-0.9955033,1.0479515,0.77802503,0.43508917,0.046622593,0.43508917,0.43508917,0.0,0.00037322496,0.044157296,0.00037322496,0.00037322496,0.0,1.650582400855309,0.0812465475427522,5.42796589846157,-51.96502035335139,-29.362120580073377,9,1,8,1,7,0,4,arroio do meio,5
22,Arroio do Sal,4.2990603,9.711347,3.5149112,5.177249,0.6796496,7.2190316e-09,9.564688,-1.0597426,1.1175297,0.8746738,,,,,,,,,,,2.9780041180669214,0.0838189257306604,7.468885799190417,-49.89311177381737,-29.520422169917484,3,5,0,9,0,-1,5,arroio do sal,1
23,Arroio do Padre,4.328346,10.301913,3.7712352,4.933855,0.48176467,-1.0246367e-08,10.1332445,-0.76300955,0.7981795,0.63433516,0.39039746,0.056450874,0.39039746,0.39039746,0.0,0.00016503445,0.050881058,0.00016503445,0.00016503445,0.0,2.8726253952904877,0.15170280749079,5.103268105629193,-52.39750554272102,-31.44037496554261,3,5,0,9,7,-1,9,arroio do padre,2
24,Arroio dos Ratos,4.162265,9.31105,2.8492658,5.863487,0.93096584,-1.0161687e-09,9.14361,-1.7888062,2.0734324,1.1482035,0.4297818,0.048265107,0.4251659,0.43439776,0.004615925,0.00087032886,0.043339536,-0.0025112682,0.0042519257,0.003381597,2.05500793725979,0.1874243874060477,5.583493659107644,-51.75196056004775,-30.192915521654292,3,5,0,9,0,-1,9,arroio dos ratos,6
25,Arroio do Tigre,4.9590373,10.97162,3.7456143,6.387266,0.90751946,-1.3718277e-08,10.783622,-1.6020446,1.769589,1.1247711,0.4197339,0.061169982,0.4120216,0.4263496,0.006114927,-5.4894408e-05,0.05617173,-0.006356322,0.006065568,0.0052668476,1.6882626743613076,0.1307439028051224,4.408434037983772,-53.05226393196669,-29.258865045043695,0,0,3,3,3,3,2,arroio do tigre,0
26,Arroio Grande,3.7910795,9.039248,1.8130057,7.1543574,1.292133,7.0644894e-08,8.899941,-2.9213169,3.9278312,1.5787461,0.37340474,0.066266954,0.30471507,0.5084016,0.053563125,0.0014779238,0.056376416,-0.018611737,0.019832779,0.010453261,3.536733133081505,0.233537435698065,5.054048141096001,-52.919856971103336,-32.18841632309878,4,2,5,8,8,-1,8,arroio grande,2
27,Arvorezinha,5.2331767,11.602551,3.9743235,6.7455626,0.9197674,4.0096324e-08,11.411379,-1.6852131,1.8904485,1.1477442,0.4435765,0.039684966,0.43698186,0.44949442,0.0048489333,0.00039728457,0.038337924,-0.005541695,0.006048418,0.0044820155,1.5720216492654604,0.0878034518052971,5.306737406956885,-52.18704733613669,-28.864140047440134,1,3,4,5,3,-1,2,arvorezinha,5
28,Augusto Pestana,5.2423716,11.942057,3.8709145,6.914601,0.9406653,1.8883801e-08,11.735666,-1.8283424,2.0651011,1.1676263,0.42531073,0.05466057,0.42296702,0.42765442,0.0023437003,-0.001170299,0.050669618,-0.0034977254,0.0011571273,0.0023274263,2.0526530021266383,0.1404020257342444,5.1530824416425105,-54.00728791941223,-28.53386842978297,1,3,1,0,1,0,7,augusto pestana,8
29,Áurea,5.1689544,11.455757,4.200974,6.2569017,0.76734585,2.5404217e-09,11.257546,-1.2797983,1.3729635,0.9657258,0.42864814,0.052082155,0.42864814,0.42864814,0.0,-0.00092740095,0.05004932,-0.00092740095,-0.00092740095,0.0,1.9564438959269883,0.0993141856828926,6.092391043257543,-52.076454008459415,-27.708499292350933,1,3,4,0,1,0,7,áurea,7
30,Bagé,4.275382,9.964181,1.798502,8.64333,1.6034389,-5.851438e-08,9.806453,-3.5908298,5.033106,1.9283055,0.35625482,0.06928162,0.30587128,0.4248468,0.038882602,-0.00077673676,0.05881435,-0.02308398,0.019144261,0.011551135,3.0761995420290065,0.2465377822262755,4.810327810798717,-54.01657919518993,-31.2364850429106,2,2,5,6,6,-1,0,bagé,2
31,Balneário Pinhal,3.8263,8.872389,3.1174383,4.602679,0.6089678,8.21403e-09,8.722054,-0.94988924,0.99659944,0.7841749,,,,,,,,,,,2.8572856592681064,0.0927529074332016,7.04179010340078,-50.29376396747247,-30.21122870523164,3,5,0,9,0,-1,5,balneário pinhal,9
32,Barão,5.078245,11.223823,4.251384,5.9234815,0.68184024,1.998465e-08,11.033034,-1.0668472,1.1058675,0.87231624,,,,,,,,,,,1.8046594147270736,0.0382472340844082,5.896333434909068,-51.48896394907331,-29.38514065556031,1,3,8,0,7,0,4,barão,5
33,Barão de Cotegipe,5.3035264,11.652716,4.0564604,6.8015304,0.9451276,-1.8968482e-08,11.452422,-1.6749512,1.861176,1.1789074,0.4349007,0.046569653,0.43013144,0.43955892,0.004031098,-0.0011015092,0.04511158,-0.0056250277,0.0033883324,0.003853172,1.979907588469699,0.1245530487819427,6.16575404685201,-52.41721019741579,-27.56768236029592,1,3,4,5,3,0,7,barão de cotegipe,7
34,Barão do Triunfo,4.4831505,10.095407,3.1101255,6.2901974,0.97631305,1.6512741e-09,9.920956,-1.917111,2.190292,1.2209868,0.43049714,0.047813214,0.42490306,0.43653432,0.004960003,0.0013346057,0.044053413,-0.0036748387,0.0062739975,0.004241539,2.1819929898355443,0.1701034856593549,5.543192109977154,-51.798493529185016,-30.41737107236219,3,5,0,9,0,-1,9,barão do triunfo,6
35,Barracão,5.059591,11.297809,3.2603607,7.422681,1.2536545,-7.3248825e-09,11.0978985,-2.4039078,2.8436668,1.5252092,0.4339781,0.047081452,0.42825857,0.4389085,0.004581258,-0.00044745463,0.045378417,-0.005090835,0.003965303,0.0038834438,2.195318762180285,0.1312649674408451,6.377072954640497,-51.43863110697183,-27.723127567400056,8,8,4,5,3,0,5,barracão,7
36,Barra do Guarita,5.3958054,12.093851,4.9688516,5.8227587,0.4269536,-2.3964645e-08,11.86654,-0.5518799,0.5518799,0.5518799,0.42987978,0.049685154,0.42987978,0.42987978,0.0,-0.0012910928,0.047580834,-0.0012910928,-0.0012910928,0.0,2.439532301903382,0.0872462001661926,6.456775224807664,-53.76366017746582,-27.20530496959198,6,7,1,0,1,-1,3,barra do guarita,3
37,Barra do Quaraí,3.7255945,9.739999,2.3588257,5.61976,0.8710615,-1.6851464e-08,9.529706,-1.9484222,2.3591018,1.1037976,0.39166084,0.07046778,0.37495595,0.40685076,0.010030865,-0.0020702335,0.062352687,-0.0127841905,0.008189212,0.0065780156,5.031259528196743,0.6809521044610347,7.570468781331829,-57.33529964891036,-30.15136964250704,2,2,2,6,6,-1,0,barra do quaraí,4
38,Barra do Ribeiro,3.9750624,8.936916,2.5194235,5.9986625,0.9786307,-1.520019e-08,8.783656,-2.0300157,2.4447916,1.2053308,0.3925462,0.0580803,0.35839632,0.41905272,0.02048158,0.0013172245,0.0514472,-0.0071653402,0.009616173,0.0059184786,2.298919549873255,0.2109400825924959,5.981797451675893,-51.35764191312875,-30.37387525305775,3,5,0,2,0,-1,9,barra do ribeiro,6
39,Barra do Rio Azul,5.3824162,11.898295,4.302394,6.608455,0.8584236,1.1431898e-09,11.693842,-1.4422468,1.5341178,1.0777572,0.4337269,0.047764834,0.4337269,0.4337269,0.0,-0.00084086537,0.04625966,-0.00084086537,-0.00084086537,0.0,2.089629526878867,0.0848609447181868,6.329946651196679,-52.40671138533917,-27.40304551503107,1,3,4,0,1,0,3,barra do rio azul,7
40,Barra Funda,5.168775,11.53322,4.779206,5.558345,0.38956952,1.16436e-08,11.329752,-0.51621085,0.5162109,0.5162109,,,,,,,,,,,1.8154333383630488,0.0838236343813813,5.744509650015595,-53.01670365240873,-27.92169475179392,1,7,4,0,1,0,3,barra funda,3
41,Barros Cassal,5.233585,11.510437,3.4506364,7.590618,1.2020124,1.2278705e-08,11.323775,-2.4177134,2.86181,1.4660275,0.43986827,0.04318087,0.42695132,0.45171067,0.008885697,-0.00013738083,0.04107234,-0.010834346,0.009782958,0.0072514536,1.581513770367419,0.176046965458082,4.858810230447841,-52.5886629446202,-29.11335381748796,0,0,3,3,3,-1,2,barros cassal,0
42,Benjamin Constant do Sul,5.3402886,11.858063,4.435506,6.330662,0.7374501,1.4395724e-09,11.655111,-1.2069802,1.2683309,0.94317234,0.4315616,0.050226033,0.4315616,0.4315616,0.0,-0.0009901654,0.048770986,-0.0009901654,-0.0009901654,0.0,2.0188067225728226,0.0909519979606276,6.215631081765123,-52.64262120454917,-27.484798580386357,1,3,4,0,1,0,3,benjamin constant do sul,3
43,Bento Gonçalves,5.015497,10.94969,3.60239,6.7552514,1.0332443,-9.420731e-09,10.765691,-1.8910097,2.1298788,1.2767009,0.4434443,0.039237525,0.44037896,0.44650963,0.003065322,0.0006090771,0.037820287,-0.0024108936,0.003629048,0.0030199706,1.746815869063729,0.0957777667603152,5.873855976072834,-51.55168764160613,-29.125691244268634,8,8,8,5,5,0,5,bento gonçalves,5
44,Boa Vista das Missões,5.2379026,11.582152,4.064712,6.6056995,0.8896986,-6.774458e-09,11.371181,-1.5600134,1.7160747,1.1118324,0.43177113,0.049101457,0.42858377,0.43495852,0.00318736,-0.0006776797,0.047204304,-0.0035880923,0.0022327327,0.0029104124,1.992118335189215,0.1057542015712916,5.951362168383866,-53.341520250540235,-27.701600699376648,1,3,4,5,1,0,7,boa vista das missões,3
45,Boa Vista do Buricá,5.1913953,11.891973,4.6023335,5.799344,0.5302642,2.3117838e-08,11.678016,-0.7682382,0.78458023,0.68061167,0.41911918,0.05874445,0.41911918,0.41911918,0.0,-0.0017231591,0.054939214,-0.0017231591,-0.0017231591,0.0,2.3316930964271108,0.068074654688254,6.0170847543295025,-54.099766153002456,-27.67480331557818,6,7,1,0,1,0,3,boa vista do buricá,8
46,Boa Vista do Cadeado,5.0896025,11.455652,3.4419172,7.314631,1.1118159,-6.6050965e-09,11.251311,-2.227519,2.6591551,1.3525321,0.42629945,0.053501274,0.41749698,0.4342404,0.0055927155,-0.0011880615,0.049164757,-0.009801014,0.0067828605,0.005543661,1.954562167261667,0.2091202088657267,5.014481964963935,-53.83759965461761,-28.65608608213744,0,0,9,3,3,-1,7,boa vista do cadeado,0
47,Boa Vista do Incra,4.928183,11.027043,3.4700513,6.7653246,0.9958938,-2.4134006e-09,10.828579,-1.9611675,2.2402384,1.2282887,0.42985502,0.051088057,0.42210653,0.43701506,0.0052340245,-0.0013349095,0.04708663,-0.008776356,0.0057843304,0.005087378,1.7811172555963883,0.1880079987739749,4.7875450835566395,-53.46150178589149,-28.865240064907564,0,0,3,3,3,-1,7,boa vista do incra,0
48,Boa Vista do Sul,4.918488,11.031561,4.4529266,5.402708,0.41686213,8.298711e-09,10.844808,-0.61949605,0.63920814,0.5478052,0.44317475,0.039351247,0.44317475,0.44317475,0.0,0.0007769927,0.03813297,0.0007769927,0.0007769927,0.0,1.7262833478096962,0.0894148699972637,5.719017966108701,-51.672524612167315,-29.35127878522024,9,1,8,1,7,0,4,boa vista do sul,5
49,Bom Jesus,4.9690533,10.436742,2.1756663,9.941777,1.8479785,1.3464235e-08,10.252996,-3.9868991,5.6453347,2.175908,0.4489729,0.03190124,0.4293652,0.4643485,0.010030871,0.00065060565,0.031144124,-0.016243214,0.015229583,0.0087365145,2.5453679872798016,0.3554830050933026,7.0843930857430095,-50.42326882345272,-28.59816158778716,7,6,6,7,9,-1,6,bom jesus,1
50,Bom Princípio,4.6906867,10.390355,4.0564084,5.365643,0.5763682,-3.387229e-09,10.211618,-0.84108305,0.8667639,0.7443171,0.44527173,0.038199954,0.44527173,0.44527173,0.0,0.0004178815,0.037119936,0.0004178815,0.0004178815,0.0,1.8809181633522676,0.0635334133290614,6.0105304615390285,-51.363473023005696,-29.47036804249078,9,1,8,1,7,0,4,bom princípio,5
51,Bom Progresso,5.2560534,11.798759,4.560486,5.995577,0.5859276,-6.689777e-09,11.584537,-0.9150355,0.94024163,0.74483865,0.42308295,0.056760944,0.42308295,0.42308295,0.0,-0.0013474419,0.053618304,-0.0013474419,-0.0013474419,0.0,2.2673234230842256,0.1126567408078215,6.122830077321902,-53.848926965958505,-27.545263663114326,6,7,1,0,1,0,3,bom progresso,3
52,Bom Retiro do Sul,4.4677825,9.969862,3.8915164,5.05948,0.5164797,8.17169e-09,9.794196,-0.7533171,0.76567024,0.6641351,0.42419705,0.05691559,0.42419705,0.42419705,0.0,0.00031463575,0.051835716,0.00031463575,0.00031463575,0.0,1.743527176665269,0.0970747596027081,5.437049177720352,-51.92256633702708,-29.637733725364736,9,1,8,1,7,4,4,bom retiro do sul,5
53,Boqueirão do Leão,5.3001256,11.588298,3.8918016,7.015329,1.0209205,1.4819126e-08,11.401183,-1.8681523,2.11254,1.2637208,0.44874355,0.035349283,0.44424367,0.45299,0.0037593395,7.668892e-05,0.034396965,-0.0043333853,0.0042495485,0.0036877713,1.6042458913031743,0.1251450922027659,4.9934983896842,-52.4139256986001,-29.305731061914635,1,3,3,5,5,-1,4,boqueirão do leão,5
54,Bossoroca,5.187131,12.09341,2.9902992,8.449992,1.4160981,-1.2448067e-08,11.880334,-3.06581,3.8812118,1.729111,0.34712252,0.073481455,0.3257841,0.3903755,0.018177984,-0.003196908,0.065300874,-0.016005514,0.008666948,0.006752386,2.71212812893566,0.2562444325336233,5.228515852409453,-54.97138884998211,-28.66174760934072,2,9,2,6,2,-1,0,bossoroca,8
55,Bozano,5.1729674,11.822315,4.1582174,6.313751,0.77617806,7.790627e-09,11.61697,-1.336223,1.4374943,0.97149056,0.42459556,0.055211395,0.42459556,0.42459556,0.0,-0.0008979135,0.051331174,-0.0008979135,-0.0008979135,0.0,1.9409756946776224,0.1451215435684675,5.309055165305909,-53.7517789951517,-28.35431858095861,6,7,1,0,1,0,7,bozano,8
56,Braga,5.220975,11.673621,4.4964275,5.9987535,0.6049483,2.4388049e-08,11.457307,-0.95193297,0.98179936,0.7677785,0.4246992,0.055441212,0.4246992,0.4246992,0.0,-0.0012782863,0.052540615,-0.0012782863,-0.0012782863,0.0,2.200106405289159,0.090839419597918,6.080269006148673,-53.742154964051046,-27.58119805970192,6,7,1,0,1,0,3,braga,3
57,Brochier,4.6029563,10.191465,4.082416,5.16234,0.47557095,5.5465876e-09,10.020053,-0.7002449,0.7189165,0.61855364,0.4386351,0.043117687,0.4386351,0.4386351,0.0,0.0007628993,0.041095257,0.0007628993,0.0007628993,0.0,1.7900481215433997,0.0728647764547438,5.7459447908501,-51.62229085274189,-29.537030945696365,9,1,8,1,7,0,4,brochier,5
58,Butiá,4.212976,9.371324,2.5978694,6.4582024,1.1395637,-1.3972319e-08,9.197847,-2.2302425,2.6862354,1.3891755,0.42092896,0.05418501,0.40912342,0.43335637,0.008181853,0.00027249905,0.047896154,-0.011247824,0.011541736,0.007769104,1.998753575278173,0.1311236063052769,5.3305632731119825,-52.0048337730867,-30.183593163883177,3,5,0,2,0,-1,0,butiá,6
59,Caçapava do Sul,4.594106,10.455889,2.2332084,8.419777,1.4583838,2.8791446e-08,10.274325,-3.3394425,4.496049,1.7618008,0.4106168,0.06512887,0.38958946,0.42860633,0.010455308,-0.00072566385,0.05652566,-0.019984595,0.016318917,0.009727779,2.430300715365281,0.374922751859115,4.018249635546997,-53.4779401231041,-30.59342291508642,2,9,5,6,2,-1,0,caçapava do sul,2
60,Cacequi,4.5970263,10.572799,2.321423,8.286778,1.4637649,-1.1262537e-08,10.390172,-3.2448492,4.287703,1.7737116,0.40919065,0.06460889,0.37037012,0.42917672,0.013839847,-0.0014392125,0.055802405,-0.019576503,0.015200209,0.009547581,2.809796288040717,0.2163707024007682,5.028090144657271,-54.802809600040426,-29.920427797752893,2,9,2,6,2,-1,0,cacequi,4
61,Cachoeira do Sul,4.4675813,9.92313,2.0412266,8.788576,1.5764357,2.9045488e-08,9.742493,-3.485844,4.9187202,1.8730693,0.41409054,0.061593793,0.393256,0.43448782,0.010728586,-0.0008996708,0.05344216,-0.020918014,0.017692791,0.0100464225,2.0567605539252227,0.4461517436955681,4.34919321025782,-52.98645214115457,-30.206205164197048,2,9,5,6,2,-1,0,cachoeira do sul,0
62,Cachoeirinha,4.0136485,9.32447,4.0136485,4.0136485,0.0,1.00346655e-08,9.16643,1.00346655e-08,1.00346655e-08,0.0,,,,,,,,,,,2.180700301392835,0.0847780919781131,6.244234038261645,-51.09531930913833,-29.920926409054783,9,1,8,1,7,-1,4,cachoeirinha,6
63,Cacique Doble,5.073876,11.24451,3.8805792,6.4731183,0.90045565,3.7682923e-09,11.04344,-1.5757506,1.7451549,1.1225392,0.427026,0.052899122,0.42195258,0.43180746,0.0042307996,-0.0004179754,0.050406955,-0.005129254,0.0041117957,0.0039641038,2.0335817783972674,0.110070909137131,6.122079789179054,-51.67693087863554,-27.814122585678582,1,3,4,5,3,0,7,cacique doble,7
64,Caibaté,5.286568,12.342367,4.164559,6.581982,0.8208411,-5.84297e-09,12.124573,-1.5014055,1.6373044,1.0384375,0.419462,0.058830414,0.41508865,0.42371923,0.0036734047,-0.0017350613,0.054056976,-0.006000564,0.002561733,0.0036411928,2.4953379436661245,0.0923252041845586,5.4604497355369785,-54.65526207995298,-28.33533468880224,6,7,1,0,3,0,3,caibaté,8
65,Caiçara,5.2293344,11.516852,4.3060546,6.259707,0.7195165,7.0708404e-09,11.304268,-1.2115839,1.2877266,0.9019455,0.42057258,0.060187913,0.41529533,0.42584977,0.005277215,-0.00090512837,0.057545375,-0.0049716975,0.0031614406,0.004066569,2.3031398424119844,0.0896763674047333,6.406210763848048,-53.46655465716623,-27.246552082732546,6,7,1,0,1,0,3,caiçara,3
66,Camaquã,4.0956593,9.370123,2.1435423,7.195143,1.2928096,-2.5044324e-08,9.206157,-2.771206,3.6263027,1.5654064,0.42160684,0.052433576,0.40295526,0.44269118,0.012007304,0.00093624764,0.046168968,-0.015249866,0.016512904,0.009656725,2.5395660184013247,0.2099365141792693,5.6001690415900525,-51.788507571423786,-30.92272620306503,3,2,0,2,0,-1,0,camaquã,6
67,Camargo,5.184397,11.572411,4.331693,6.121843,0.699191,-2.7648257e-08,11.379416,-1.1321762,1.1985716,0.8879758,0.437502,0.044729233,0.437502,0.437502,0.0,0.00037893554,0.042867247,0.00037893554,0.00037893554,0.0,1.5918490265204308,0.0908924646079358,5.339435629039436,-52.22125721037313,-28.616396426618252,1,3,4,1,7,0,7,camargo,7
68,Cambará do Sul,5.280747,11.292247,2.6667507,9.517057,1.8266989,-2.7754107e-08,11.094046,-3.7197008,4.8919473,2.1828861,0.45730692,0.025896875,0.44189215,0.46937087,0.008222334,0.00063797017,0.025445677,-0.013045978,0.0125683565,0.007694898,2.7341457932575013,0.2432618396092037,7.28254751378346,-50.13527134667217,-29.058167585482476,7,6,6,7,9,-1,6,cambará do sul,1
69,Campestre da Serra,5.1059966,10.951958,3.3160942,7.4996877,1.2370592,-3.641271e-09,10.760019,-2.4158225,2.8797662,1.5073609,0.440325,0.041931514,0.43265894,0.44775715,0.0052572945,0.0003881443,0.0402326,-0.0069006626,0.007256855,0.004954844,2.0252760032188686,0.200656273084295,6.397410392936017,-51.09865458974779,-28.72619662084656,8,8,6,5,3,-1,5,campestre da serra,1
